instrument_23v2m01p6.csv:23,2024-01-27T20:00:02Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T20:15:04Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T20:30:03Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T20:45:03Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T21:00:03Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T21:15:03Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T21:30:03Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T21:45:03Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T22:00:03Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T22:15:03Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T22:30:04Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T22:45:02Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T23:00:04Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T23:15:02Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T23:30:04Z,0,0
instrument_23v2m01p6.csv:23,2024-01-27T23:45:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T00:00:02Z,0.2,0
instrument_24v2m01p6.csv:24,2024-01-27T00:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T00:30:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T00:45:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T01:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T01:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T01:30:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T01:45:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T02:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T02:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T02:30:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T02:45:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T03:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T03:15:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T03:30:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T03:45:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T04:00:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T04:15:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T04:30:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T04:45:04Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T05:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T05:15:04Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T05:30:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T05:45:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T06:00:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T06:15:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T06:30:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T06:45:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T07:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T07:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T07:30:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T07:45:02Z,0.2,0
instrument_24v2m01p6.csv:24,2024-01-27T08:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T08:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T08:30:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T08:45:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T09:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T09:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T09:30:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T09:45:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T10:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T10:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T10:30:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T10:45:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T11:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T11:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T11:30:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T11:45:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T12:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T12:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T12:30:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T12:45:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T13:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T13:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T13:30:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T13:45:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T14:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T14:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T14:30:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T14:45:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T15:00:03Z,0.4,0.4
instrument_24v2m01p6.csv:24,2024-01-27T15:15:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T15:30:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T15:45:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T16:00:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T16:15:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T16:30:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T16:45:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T17:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T17:15:04Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T17:21:10Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T17:22:30Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T17:30:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T17:45:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T18:00:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T18:15:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T18:30:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T18:45:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T19:00:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T19:15:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T19:30:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T19:45:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T20:00:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T20:15:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T20:30:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T20:45:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T21:00:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T21:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T21:30:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T21:45:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T22:00:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T22:15:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T22:30:03Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T22:45:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T23:00:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T23:15:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T23:30:02Z,0,0
instrument_24v2m01p6.csv:24,2024-01-27T23:45:02Z,0,0
